direction,q,side,policy,phase,node,end,sample,warmup,correct,requested_delay_ms,local_activation_arrival_ms,activation_ack_ms,post_activation_weight_wait_ms,subsequent_compute_cuda_ms,finite_work_complete_ms,weight_bytes,weight_work_ms,activation_event_prepare_ms,activation_copy_call_ms,activation_post_call_submit_ms,activation_completion_wait_ms,activation_host_ms,activation_cuda_ms,activation_gpu_start_ms,activation_gpu_end_ms
A-B,128,receiver,priority,jitter,A,sender,7,False,True,1.7582169399736722,2.183990001678467,2.8720030784606934,0.0008392333984375,1.207103967666626,6.418195724487305,0,0,0.21143579483032227,0.06656312942504883,0.0332484245300293,0.011680126190185547,0.32292747497558594,0.09958399832248688,2.4016640186309814,2.5012478828430176
A-B,128,receiver,priority,jitter,A,sender,8,False,True,5.971046730501456,6.532412052154541,2.910910129547119,0.000946044921875,1.3487679958343506,10.947699546813965,0,0,0.20504188537597656,0.06940174102783203,0.03366231918334961,0.01077890396118164,0.31888484954833984,0.09929600358009338,6.744895935058594,6.844192028045654
A-B,128,receiver,priority,jitter,A,sender,9,False,True,3.8234270460350146,4.137447357177734,2.417301654815674,0.0007710456848144531,1.2390400171279907,7.8607001304626465,0,0,0.09867334365844727,0.058116912841796875,0.037117958068847656,0.011028766632080078,0.20493698120117188,0.08844800293445587,4.242112159729004,4.330560207366943
A-B,128,receiver,priority,jitter,A,sender,10,False,True,0.2451297602177691,0.7211170196533203,2.55137300491333,0.0008578300476074219,1.235103964805603,4.649883270263672,0,0,0.17306232452392578,0.05593299865722656,0.030925750732421875,0.010839462280273438,0.27076053619384766,0.0883840024471283,0.8996480107307434,0.9880319833755493
A-B,128,receiver,priority,jitter,B,receiver,1,False,True,3.809004878758646,6.659135103225708,,2.7400848865509033,0.49884799122810364,10.131514072418213,201433088,9.47716212272644,0.035284996032714844,0.011445045471191406,0.0063359737396240234,0.14366984367370605,0.19673585891723633,0.02175999991595745,6.8364481925964355,6.858208179473877
A-B,128,receiver,priority,jitter,B,receiver,2,False,True,0.36562293914328503,3.026916265487671,,6.265724182128906,0.48076799511909485,10.071189165115356,201433088,9.442189931869507,0.02253103256225586,0.007180929183959961,0.006386995315551758,0.23395609855651855,0.27005505561828613,0.021888000890612602,3.2732160091400146,3.2951040267944336
A-B,128,receiver,priority,jitter,B,receiver,3,False,True,2.2552543237442775,4.9729859828948975,,4.350801229476929,0.48895999789237976,10.091510772705078,201433088,9.45067811012268,0.035688161849975586,0.011502981185913086,0.006555080413818359,0.1875138282775879,0.24126005172729492,0.02163200080394745,5.192831993103027,5.21446418762207
A-B,128,receiver,priority,jitter,B,receiver,4,False,True,4.7766451258424665,7.258831024169922,,2.0054221153259277,0.4918079972267151,10.127511024475098,201433088,9.46511721611023,0.035874128341674805,0.011499881744384766,0.006712198257446289,0.2804427146911621,0.33452892303466797,0.02175999991595745,7.572224140167236,7.593984127044678
A-B,128,receiver,priority,jitter,B,receiver,5,False,True,2.5354385507187542,4.947370767593384,,4.34702205657959,0.4894079864025116,10.111063957214355,201433088,9.461215019226074,0.03504514694213867,0.011268854141235352,0.0065190792083740234,0.2377009391784668,0.29053401947021484,0.021568000316619873,5.216864109039307,5.238431930541992
A-B,128,receiver,priority,jitter,B,receiver,6,False,True,6.659977420043291,9.072534084320068,,0.5007789134979248,0.49507200717926025,10.181116342544556,201433088,9.531354904174805,0.0418400764465332,0.011332988739013672,0.006546974182128906,0.01662611961364746,0.07634615898132324,0.030848000198602676,9.118464469909668,9.149312019348145
A-B,128,receiver,priority,jitter,B,receiver,7,False,True,1.7582169399736722,4.44513201713562,,4.780805826187134,0.49244800209999084,10.103508949279785,201433088,9.458067655563354,0.03525710105895996,0.011332988739013672,0.006558895111083984,0.2943742275238037,0.34752321243286133,0.021727999672293663,4.771168231964111,4.792895793914795
A-B,128,receiver,priority,jitter,B,receiver,8,False,True,5.971046730501456,8.79402470588684,,0.5768940448760986,0.5232639908790588,10.203526735305786,201433088,9.523804903030396,0.03611898422241211,0.011366844177246094,0.007190227508544922,0.21745610237121582,0.27213215827941895,0.02179200015962124,9.044896125793457,9.06668758392334
A-B,128,receiver,priority,jitter,B,receiver,9,False,True,3.8234270460350146,6.286707162857056,,3.184572219848633,0.5077120065689087,10.185196161270142,201433088,9.505068063735962,0.03599286079406738,0.011700153350830078,0.006414890289306641,0.1154787540435791,0.1695866584777832,0.021695999428629875,6.436255931854248,6.45795202255249
A-B,128,receiver,priority,jitter,B,receiver,10,False,True,0.2451297602177691,2.927856206893921,,6.617799997329712,0.5177279710769653,10.1737060546875,201433088,9.462441205978394,0.03670907020568848,0.011374950408935547,0.006638050079345703,0.016462087631225586,0.07118415832519531,0.03097599931061268,2.9696640968322754,3.0006399154663086
A-B,128,both,bulk,zero,A,sender,1,False,True,0,0.2176508903503418,8.556080341339111,7.167316913604736,0.8230400085449219,16.80060625076294,201433088,15.809926509857178,0.04944419860839844,0.017347335815429688,0.04326772689819336,0.043376922607421875,0.15343618392944336,0.05721599981188774,0.2861439883708954,0.3433600068092346
A-B,128,both,bulk,zero,A,sender,2,False,True,0,0.5083308219909668,8.559715270996094,7.0005903244018555,0.840287983417511,16.948287963867188,201433088,15.838994026184082,0.08590555191040039,0.015422344207763672,0.009510040283203125,0.05493593215942383,0.16577386856079102,0.08195199817419052,0.5848000049591064,0.6667519807815552
A-B,128,both,bulk,zero,A,sender,3,False,True,0,0.4670572280883789,8.399816036224365,7.187958717346191,0.7883520126342773,16.88060235977173,201433088,15.836377143859863,0.2089552879333496,0.09511232376098633,0.037430763244628906,0.014599800109863281,0.3560981750488281,0.19817599654197693,0.6170240044593811,0.8151999711990356
A-B,128,both,bulk,zero,A,sender,4,False,True,0,0.3370542526245117,8.555832386016846,7.255018711090088,0.5225600004196167,16.70389223098755,201433088,15.836885929107666,0.03959369659423828,0.011260509490966797,0.006887912750244141,0.22324609756469727,0.2809882164001465,0.0560000017285347,0.3959999978542328,0.4519999921321869
A-B,128,both,bulk,zero,A,sender,5,False,True,0,0.31877756118774414,8.575681209564209,7.137165069580078,0.8489279747009277,16.91835594177246,201433088,15.803071975708008,0.23073625564575195,0.023240089416503906,0.12141227722167969,0.006814002990722656,0.3822026252746582,0.05993599817156792,0.566976010799408,0.626911997795105
A-B,128,both,bulk,zero,A,sender,6,False,True,0,0.46535491943359375,8.399345874786377,7.264825820922852,0.6011199951171875,16.76766300201416,201433088,15.853273391723633,0.03883171081542969,0.01140594482421875,0.006625175476074219,0.06810188293457031,0.12496471405029297,0.05728000029921532,0.5237439870834351,0.5810239911079407
A-B,128,both,bulk,zero,A,sender,7,False,True,0,0.7934179306030273,8.11591911315918,7.158763408660889,0.8058559894561768,16.910958766937256,201433088,15.818920135498047,0.03802490234375,0.011371135711669922,0.006481170654296875,0.07836771011352539,0.1342449188232422,0.0560000017285347,0.8507199883460999,0.906719982624054
A-B,128,both,bulk,zero,A,sender,8,False,True,0,0.45543384552001953,8.382741928100586,7.23431921005249,0.5616000294685364,16.67656183242798,201433088,15.820927619934082,0.037462711334228516,0.011459827423095703,0.006304264068603516,0.1543436050415039,0.20957040786743164,0.055296000093221664,0.5124160051345825,0.5677120089530945
A-B,128,both,bulk,zero,A,sender,9,False,True,0,0.569826602935791,8.322322368621826,7.189537048339844,0.7445759773254395,16.86380624771118,201433088,15.826253890991211,0.03739356994628906,0.0110321044921875,0.006603240966796875,0.08843278884887695,0.1434617042541504,0.05488000065088272,0.6266880035400391,0.6815680265426636
A-B,128,both,bulk,zero,A,sender,10,False,True,0,0.5170164108276367,8.386432647705078,7.15915584564209,0.7855679988861084,16.888962268829346,201433088,15.832503318786621,0.08475923538208008,0.023495197296142578,0.00977182388305664,0.04870796203613281,0.1667342185974121,0.06374400109052658,0.6117439866065979,0.6754879951477051
A-B,128,both,bulk,zero,B,receiver,1,False,True,0,2.169019937515259,,0.0027451515197753906,0.7918720245361328,9.448685884475708,201433088,8.441292762756348,0.06177806854248047,0.018267154693603516,0.01707601547241211,6.321379899978638,6.418501138687134,0.0225600004196167,8.561984062194824,8.58454418182373
A-B,128,both,bulk,zero,B,receiver,2,False,True,0,2.2781200408935547,,0.0012047290802001953,0.4816319942474365,9.234015703201294,201433088,8.445027112960815,0.02459406852722168,0.011799812316894531,0.006219148635864258,6.402820825576782,6.445433855056763,0.02208000048995018,8.700096130371094,8.722175598144531
A-B,128,both,bulk,zero,B,receiver,3,False,True,0,2.5621538162231445,,0.0014541149139404297,0.47913599014282227,9.16258192062378,201433088,8.454294204711914,0.036177873611450195,0.011536836624145508,0.006490230560302734,6.030594110488892,6.08479905128479,0.02208000048995018,8.621824264526367,8.643903732299805
A-B,128,both,bulk,zero,B,receiver,4,False,True,0,2.333897829055786,,0.0015411376953125,0.4885120093822479,9.151504755020142,201433088,8.463238954544067,0.0605921745300293,0.017494916915893555,0.016862869262695312,6.176056146621704,6.271006107330322,0.0225600004196167,8.580032348632812,8.602592468261719
A-B,128,both,bulk,zero,B,receiver,5,False,True,0,2.4319629669189453,,0.0014216899871826172,0.4880639910697937,9.15107798576355,201433088,8.459643840789795,0.03639101982116699,0.01197504997253418,0.006445169448852539,6.141554832458496,6.19636607170105,0.021983999758958817,8.60364818572998,8.625632286071777
A-B,128,both,bulk,zero,B,receiver,6,False,True,0,2.3244926929473877,,0.0013468265533447266,0.580735981464386,9.269572973251343,201433088,8.465232849121094,0.03700399398803711,0.011411190032958984,0.00647282600402832,6.273534297943115,6.32842230796814,0.022048000246286392,8.6277437210083,8.649791717529297
A-B,128,both,bulk,zero,B,receiver,7,False,True,0,2.6035029888153076,,0.0013229846954345703,0.49030399322509766,9.16296672821045,201433088,8.462265968322754,0.03681015968322754,0.011656999588012695,0.0064852237701416016,5.979304790496826,6.034257173538208,0.021983999758958817,8.609696388244629,8.63167953491211
A-B,128,both,bulk,zero,B,receiver,8,False,True,0,2.40116810798645,,0.001271963119506836,0.49510401487350464,9.15227222442627,201433088,8.44799017906189,0.03665804862976074,0.011875152587890625,0.006345987319946289,6.16504693031311,6.219926118850708,0.022016000002622604,8.595968246459961,8.6179838180542
A-B,128,both,bulk,zero,B,receiver,9,False,True,0,2.412706136703491,,0.0018799304962158203,0.5040640234947205,9.185911178588867,201433088,8.4601891040802,0.060883283615112305,0.021280765533447266,0.01717519760131836,6.109874725341797,6.209213972091675,0.022655999287962914,8.595840454101562,8.61849594116211
A-B,128,both,bulk,zero,B,receiver,10,False,True,0,2.39896297454834,,0.0016851425170898438,0.49983999133110046,9.17859411239624,201433088,8.448742866516113,0.03669166564941406,0.011954307556152344,0.006641864776611328,6.165831804275513,6.22111964225769,0.022048000246286392,8.594079971313477,8.616127967834473
A-B,128,both,bulk,delay2,A,sender,1,False,True,2,2.7366790771484375,6.11818265914917,7.309652805328369,0.5144640207290649,16.711735725402832,201433088,15.851320743560791,0.03777933120727539,0.012163162231445312,0.0066127777099609375,0.0639657974243164,0.12052106857299805,0.05536000058054924,2.792992115020752,2.8483519554138184
A-B,128,both,bulk,delay2,A,sender,2,False,True,2,2.4327340126037598,6.437793731689453,7.280923843383789,0.49587199091911316,16.679556846618652,201433088,15.840161323547363,0.040801048278808594,0.011303901672363281,0.006707191467285156,0.06476879119873047,0.1235809326171875,0.05532800033688545,2.4929280281066895,2.5482559204101562
A-B,128,both,bulk,delay2,A,sender,3,False,True,2,2.552419662475586,6.3572845458984375,7.306861400604248,0.7870399951934814,17.040287017822266,201433088,15.935934066772461,0.042629241943359375,0.011874198913574219,0.006977558135986328,0.06311893463134766,0.12459993362426758,0.05471999943256378,2.614527940750122,2.669248104095459
A-B,128,both,bulk,delay2,A,sender,4,False,True,2,2.5849313735961914,6.231444835662842,7.280072212219238,0.7685440182685852,16.90278387069702,201433088,15.799512386322021,0.056102752685546875,0.016497135162353516,0.016623973846435547,0.05064105987548828,0.13986492156982422,0.05689600110054016,2.659712076187134,2.7166080474853516
A-B,128,both,bulk,delay2,A,sender,5,False,True,2,2.3433637619018555,6.544448375701904,7.382859706878662,0.5301439762115479,16.834807872772217,201433088,15.848766326904297,0.04039955139160156,0.011906147003173828,0.007090091705322266,0.04721403121948242,0.10660982131958008,0.04444799944758415,2.4028799533843994,2.4473280906677246
A-B,128,both,bulk,delay2,A,sender,6,False,True,2,2.354045867919922,6.542579174041748,7.0860819816589355,0.6022400259971619,16.621442794799805,201433088,15.798277854919434,0.058084964752197266,0.017807960510253906,0.016060829162597656,0.05040597915649414,0.14235973358154297,0.05728000029921532,2.431040048599243,2.4883201122283936
A-B,128,both,bulk,delay2,A,sender,7,False,True,2,2.3818154335021973,6.504112720489502,7.405842304229736,0.6066880226135254,16.931347370147705,201433088,15.94901418685913,0.04004669189453125,0.012017250061035156,0.007069110870361328,0.05253314971923828,0.11166620254516602,0.037567999213933945,2.4409279823303223,2.4784960746765137
A-B,128,both,bulk,delay2,A,sender,8,False,True,2,2.468569278717041,6.392094612121582,7.2915449142456055,0.7787520289421082,16.967665195465088,201433088,15.847391128540039,0.049938201904296875,0.013443946838378906,0.020404815673828125,0.07693815231323242,0.16072511672973633,0.07286400347948074,2.5418879985809326,2.6147520542144775
A-B,128,both,bulk,delay2,A,sender,9,False,True,2,2.4856605529785156,6.396625518798828,7.11699104309082,0.5465279817581177,16.57861328125,201433088,15.796905517578125,0.04009199142456055,0.011739730834960938,0.007103919982910156,0.06329536437988281,0.12223100662231445,0.05484800040721893,2.5447680950164795,2.599616050720215
A-B,128,both,bulk,delay2,A,sender,10,False,True,2,2.567370891571045,6.305908679962158,7.116753101348877,0.5125439763069153,16.59452772140503,201433088,15.798566818237305,0.03991889953613281,0.011968135833740234,0.0072803497314453125,0.06358957290649414,0.1227569580078125,0.05593600124120712,2.625727891921997,2.681663990020752
A-B,128,both,bulk,delay2,B,receiver,1,False,True,2,4.66154408454895,,0.002563953399658203,0.7614399790763855,9.449056148529053,201433088,8.448960065841675,0.05745506286621094,0.01798272132873535,0.04109525680541992,3.8414509296417236,3.95798397064209,0.022207999601960182,8.595423698425293,8.617631912231445
A-B,128,both,bulk,delay2,B,receiver,2,False,True,2,4.310645818710327,,0.0020270347595214844,0.49983999133110046,9.190383911132812,201433088,8.453470230102539,0.06175494194030762,0.018459081649780273,0.022121906280517578,4.20894718170166,4.311283111572266,0.022207999601960182,8.59558391571045,8.617792129516602
A-B,128,both,bulk,delay2,B,receiver,3,False,True,2,4.3612682819366455,,0.0013659000396728516,0.48185598850250244,9.161103010177612,201433088,8.464052677154541,0.03693819046020508,0.012025833129882812,0.006865024566650391,4.2280049324035645,4.283833980560303,0.021663999184966087,8.620960235595703,8.642623901367188
A-B,128,both,bulk,delay2,B,receiver,4,False,True,2,4.49172306060791,,0.0013167858123779297,0.49113601446151733,9.132282257080078,201433088,8.457392930984497,0.04145383834838867,0.012288093566894531,0.006803989410400391,4.0547099113464355,4.115255832672119,0.021695999428629875,8.582592010498047,8.604288101196289
